server_generation,latency_sensitivity,time_step,capacity,demand
CPU.S1,medium,95,166075.24732820888,166075.24732820888
CPU.S1,high,95,20273.440080594566,18071.0
CPU.S2,low,95,555454.3751193186,555454.3751193187
CPU.S2,medium,95,197746.0,197746.0
CPU.S2,high,95,118139.87275672982,115811.0
CPU.S3,low,95,414372.0,414372.0
CPU.S3,medium,95,100599.0,100599.0
CPU.S3,high,95,67618.0,67618.0
CPU.S4,low,95,0.0,0.0
CPU.S4,medium,95,0.0,0.0
CPU.S4,high,95,0.0,0.0
GPU.S1,low,95,515.1676884309727,515.1676884309426
GPU.S1,medium,95,2617.0,2617.0
GPU.S1,high,95,659.9999999999666,660.0
GPU.S2,low,95,642.0,642.0
GPU.S2,medium,95,714.0,714.0
GPU.S2,high,95,235.0,235.0
GPU.S3,low,95,0.0,0.0
GPU.S3,medium,95,0.0,0.0
GPU.S3,high,95,0.0,0.0
CPU.S1,low,96,23487.05135620961,23487.051356208976
CPU.S1,medium,96,166166.59627578355,166166.59627578355
CPU.S1,high,96,19855.99999999939,19856.0
CPU.S2,low,96,563430.6474590992,563430.6474590991
CPU.S2,medium,96,194336.02466843755,194336.02466843778
CPU.S2,high,96,116613.00000000029,116613.0
CPU.S3,low,96,424219.6652204802,424219.6652204802
CPU.S3,medium,96,111739.0,111739.00000000003
CPU.S3,high,96,76252.0,76252.0
CPU.S4,low,96,0.0,0.0
CPU.S4,medium,96,0.0,0.0
CPU.S4,high,96,0.0,0.0
GPU.S1,low,96,528.4816737507288,528.4816737507288
GPU.S1,medium,96,2274.6082409194905,2274.6082409194905
GPU.S1,high,96,904.0,904.0
GPU.S2,low,96,576.0,576.0
GPU.S2,medium,96,796.0,796.0
GPU.S2,high,96,229.0,229.0
GPU.S3,low,96,0.0,0.0
GPU.S3,medium,96,0.0,0.0
GPU.S3,high,96,0.0,0.0
CPU.S1,low,97,24278.844056589343,24278.844056589296
CPU.S1,medium,97,166965.42880752546,166965.42880752543
CPU.S1,high,97,20677.57754160389,20677.57754160389
CPU.S2,low,97,572979.7837497307,572979.7837497308
CPU.S2,medium,97,199383.27146662897,199383.271466629
CPU.S2,high,97,109268.0,109268.0
CPU.S3,low,97,405190.62979933067,405190.6297993306
CPU.S3,medium,97,123690.94267159,123690.94267159002
CPU.S3,high,97,82636.0,82636.0
CPU.S4,low,97,0.0,0.0
CPU.S4,medium,97,0.0,0.0
CPU.S4,high,97,0.0,0.0
GPU.S1,low,97,473.0,473.0
GPU.S1,medium,97,1389.0,1389.0
GPU.S1,high,97,551.0,551.0
GPU.S2,low,97,640.0521746064577,573.0
GPU.S2,medium,97,779.5347883383184,773.0
GPU.S2,high,97,210.0,210.0
GPU.S3,low,97,67.0,67.0
GPU.S3,medium,97,83.0,83.0
GPU.S3,high,97,250.0,250.0
CPU.S1,low,98,18570.196795856667,18570.19679585658
CPU.S1,medium,98,168254.67606760474,168254.67606760474
CPU.S1,high,98,16137.0,16137.0
CPU.S2,low,98,575965.9610896602,575965.9610896595
CPU.S2,medium,98,201660.66183932105,201660.6618393216
CPU.S2,high,98,106976.0843219666,106976.08432196663
CPU.S3,low,98,427775.4084725605,427775.4084725606
CPU.S3,medium,98,119153.31838325366,119153.31838325365
CPU.S3,high,98,80673.00000000017,80673.0
CPU.S4,low,98,0.0,0.0
CPU.S4,medium,98,0.0,0.0
CPU.S4,high,98,0.0,0.0
GPU.S1,low,98,534.0,534.0
GPU.S1,medium,98,1318.0,1318.0
GPU.S1,high,98,536.0,536.0
GPU.S2,low,98,784.0,783.9999999999999
GPU.S2,medium,98,775.0,775.0
GPU.S2,high,98,245.0,245.0
GPU.S3,low,98,76.0,76.0
GPU.S3,medium,98,95.0,95.0
GPU.S3,high,98,322.0,322.0
CPU.S1,low,99,16176.518005149395,16176.518005149555
CPU.S1,medium,99,128077.0,128077.0
CPU.S1,high,99,15127.0,15127.0
CPU.S2,low,99,550213.8224751066,550213.8224751065
CPU.S2,medium,99,217032.1410377932,212753.0
CPU.S2,high,99,98187.0,98187.00000000003
CPU.S3,low,99,414980.7726178434,395635.0
CPU.S3,medium,99,124923.5140471743,102865.0
CPU.S3,high,99,77223.86330418452,75753.0
CPU.S4,low,99,0.0,0.0
CPU.S4,medium,99,0.0,0.0
CPU.S4,high,99,0.0,0.0
GPU.S1,low,99,620.0,620.0
GPU.S1,medium,99,1206.0,1206.0
GPU.S1,high,99,503.0,503.0
GPU.S2,low,99,878.0,878.0
GPU.S2,medium,99,770.0,770.0
GPU.S2,high,99,301.0,301.0
GPU.S3,low,99,109.0,109.0
GPU.S3,medium,99,119.0,119.0
GPU.S3,high,99,465.0,464.9999999999999
CPU.S1,low,100,15657.877811390865,15657.877811391023
CPU.S1,medium,100,111810.0,111810.0
CPU.S1,high,100,10999.0,10999.0
CPU.S2,low,100,569624.178904468,569624.1789044682
CPU.S2,medium,100,233235.97441507908,233235.9744150791
CPU.S2,high,100,89020.0,89020.0
CPU.S3,low,100,412296.0052989793,375836.0
CPU.S3,medium,100,121186.28733830551,103538.00000000003
CPU.S3,high,100,77499.02302062522,75520.0
CPU.S4,low,100,0.0,0.0
CPU.S4,medium,100,0.0,0.0
CPU.S4,high,100,0.0,0.0
GPU.S1,low,100,563.0,563.0
GPU.S1,medium,100,1126.0,1126.0
GPU.S1,high,100,429.0,429.0
GPU.S2,low,100,991.0,991.0
GPU.S2,medium,100,637.0,637.0
GPU.S2,high,100,328.0,328.0
GPU.S3,low,100,144.0,144.0
GPU.S3,medium,100,148.0,148.0
GPU.S3,high,100,594.0,594.0
CPU.S1,low,101,15861.192724193086,15861.192724193097
CPU.S1,medium,101,86229.0,86229.0
CPU.S1,high,101,9313.0,9313.0
CPU.S2,low,101,564330.2757668823,564330.2757668821
CPU.S2,medium,101,230118.40653158043,230118.40653158037
CPU.S2,high,101,91808.54348371885,91808.54348371882
CPU.S3,low,101,412156.0,412156.0
CPU.S3,medium,101,123466.47710938226,107009.99999999997
CPU.S3,high,101,87092.0,87092.0
CPU.S4,low,101,0.0,0.0
CPU.S4,medium,101,0.0,0.0
CPU.S4,high,101,0.0,0.0
GPU.S1,low,101,551.0,551.0
GPU.S1,medium,101,1009.0,1009.0
GPU.S1,high,101,427.0,427.0
GPU.S2,low,101,1039.0,1039.0
GPU.S2,medium,101,633.0,633.0
GPU.S2,high,101,323.0,323.0
GPU.S3,low,101,167.0,167.0
GPU.S3,medium,101,194.0,193.99999999999994
GPU.S3,high,101,725.0,724.9999999999998
CPU.S1,low,102,15565.449568583703,15565.449568583746
CPU.S1,medium,102,85781.10565969453,85781.10565969453
CPU.S1,high,102,8589.0,8589.0
CPU.S2,low,102,552568.1783235302,552568.1783235301
CPU.S2,medium,102,233090.82658981727,233090.82658981724
CPU.S2,high,102,88784.6437289118,88784.64372891182
CPU.S3,low,102,420678.1347295576,420678.13472955767
CPU.S3,medium,102,121656.49230349246,121656.49230349244
CPU.S3,high,102,102386.27285240112,102386.2728524011
CPU.S4,low,102,0.0,0.0
CPU.S4,medium,102,0.0,0.0
CPU.S4,high,102,0.0,0.0
GPU.S1,low,102,537.0,537.0
GPU.S1,medium,102,860.0,860.0
GPU.S1,high,102,360.0,360.0
GPU.S2,low,102,1110.0,1110.0
GPU.S2,medium,102,647.0,647.0
GPU.S2,high,102,362.0,362.0
GPU.S3,low,102,224.0,224.0
GPU.S3,medium,102,224.0,224.0
GPU.S3,high,102,882.0,882.0000000000002
CPU.S1,low,103,11429.641347842464,11429.641347842407
CPU.S1,medium,103,63461.0,63461.0
CPU.S1,high,103,4892.0,4892.0
CPU.S2,low,103,549382.3018604041,549382.3018604042
CPU.S2,medium,103,230649.0,230649.0
CPU.S2,high,103,85074.85211205631,82962.0
CPU.S3,low,103,430625.03106847545,430625.03106847545
CPU.S3,medium,103,119125.00000000013,119125.0
CPU.S3,high,103,93896.89026394776,89205.0
CPU.S4,low,103,0.0,0.0
CPU.S4,medium,103,0.0,0.0
CPU.S4,high,103,0.0,0.0
GPU.S1,low,103,423.0,423.0
GPU.S1,medium,103,749.0,749.0
GPU.S1,high,103,330.0,330.0
GPU.S2,low,103,1054.4628912412786,1030.0
GPU.S2,medium,103,657.9999999999737,658.0
GPU.S2,high,103,411.0,411.0
GPU.S3,low,103,245.0,245.0
GPU.S3,medium,103,230.0,230.0
GPU.S3,high,103,924.0,924.0
CPU.S1,low,104,11718.388725629806,11718.388725629833
CPU.S1,medium,104,53304.0,53304.0
CPU.S1,high,104,4565.0,4565.0
CPU.S2,low,104,557349.9029768419,557349.9029768419
CPU.S2,medium,104,223108.3800792885,223108.3800792885
CPU.S2,high,104,82576.0,82576.0
CPU.S3,low,104,422857.24171882187,422857.2417188219
CPU.S3,medium,104,122702.0,122702.0
CPU.S3,high,104,97450.0,97450.0
CPU.S4,low,104,0.0,0.0
CPU.S4,medium,104,0.0,0.0
CPU.S4,high,104,0.0,0.0
GPU.S1,low,104,310.0,310.0
GPU.S1,medium,104,667.0,667.0
GPU.S1,high,104,286.0,286.0
GPU.S2,low,104,1064.0,1064.0
GPU.S2,medium,104,716.0,716.0
GPU.S2,high,104,455.0,455.0
GPU.S3,low,104,276.0,275.99999999999994
GPU.S3,medium,104,292.0,292.0
GPU.S3,high,104,972.0,972.0
CPU.S1,low,105,11807.490191799849,11807.490191799821
CPU.S1,medium,105,35075.0,35075.0
CPU.S1,high,105,4311.0,4311.0
CPU.S2,low,105,558728.2974016495,558728.2974016494
CPU.S2,medium,105,230931.017410164,228789.0
CPU.S2,high,105,86808.72426417145,78887.0
CPU.S3,low,105,375568.35938026593,375568.35938026593
CPU.S3,medium,105,152076.0,152075.99999999994
CPU.S3,high,105,107964.0,107964.0
CPU.S4,low,105,0.0,0.0
CPU.S4,medium,105,0.0,0.0
CPU.S4,high,105,0.0,0.0
GPU.S1,low,105,245.0,245.0
GPU.S1,medium,105,537.0,537.0
GPU.S1,high,105,219.0,219.0
GPU.S2,low,105,936.0,936.0
GPU.S2,medium,105,865.0,865.0
GPU.S2,high,105,479.0,479.0
GPU.S3,low,105,336.0,336.00000000000006
GPU.S3,medium,105,329.0,329.0
GPU.S3,high,105,1095.0,1095.0
CPU.S1,low,106,11315.540908365163,11315.54090836519
CPU.S1,medium,106,32786.0,32786.0
CPU.S1,high,106,4306.0,4306.0
CPU.S2,low,106,550855.5219557779,550855.5219557777
CPU.S2,medium,106,250709.0,250709.0
CPU.S2,high,106,83320.65645456727,83320.65645456727
CPU.S3,low,106,364097.45804422494,364097.45804422465
CPU.S3,medium,106,157543.06672308262,157543.06672308256
CPU.S3,high,106,114400.06299482034,114400.06299482036
CPU.S4,low,106,0.0,0.0
CPU.S4,medium,106,0.0,0.0
CPU.S4,high,106,0.0,0.0
GPU.S1,low,106,204.0,204.0
GPU.S1,medium,106,420.0,420.0
GPU.S1,high,106,151.0,151.0
GPU.S2,low,106,941.1719162711904,941.1719162711904
GPU.S2,medium,106,840.0,840.0
GPU.S2,high,106,491.0,491.0
GPU.S3,low,106,343.0,343.0
GPU.S3,medium,106,357.0,357.0
GPU.S3,high,106,1492.0,1492.0
CPU.S1,low,107,11522.078767588713,11522.078767588711
CPU.S1,medium,107,24881.0,24881.0
CPU.S1,high,107,1350.0,1350.0
CPU.S2,low,107,512258.91063087183,512258.910630872
CPU.S2,medium,107,276365.8934611545,276365.8934611545
CPU.S2,high,107,82471.77361889828,81646.0
CPU.S3,low,107,376366.5362535815,376366.5362535814
CPU.S3,medium,107,155432.63960863653,155432.6396086365
CPU.S3,high,107,116770.0,116770.0
CPU.S4,low,107,0.0,0.0
CPU.S4,medium,107,0.0,0.0
CPU.S4,high,107,0.0,0.0
GPU.S1,low,107,159.0,159.0
GPU.S1,medium,107,249.0,249.0
GPU.S1,high,107,81.0,81.0
GPU.S2,low,107,1014.0,1014.0
GPU.S2,medium,107,793.2935679020754,788.0
GPU.S2,high,107,488.0,488.0
GPU.S3,low,107,400.0,400.0
GPU.S3,medium,107,398.0,398.0
GPU.S3,high,107,1620.0,1620.0
CPU.S1,low,108,-7.189542044002216e-11,85654.612691835
CPU.S1,medium,108,19117.0,19117.0
CPU.S1,high,108,1015.0,1015.0
CPU.S2,low,108,513115.5225213719,513115.5225213717
CPU.S2,medium,108,265964.82397256925,265964.8239725692
CPU.S2,high,108,83217.93437269043,83217.93437269045
CPU.S3,low,108,376089.7955963815,376089.79559638153
CPU.S3,medium,108,127544.45124568422,127544.45124568423
CPU.S3,high,108,141608.0,141608.0
CPU.S4,low,108,0.0,0.0
CPU.S4,medium,108,0.0,0.0
CPU.S4,high,108,0.0,0.0
GPU.S1,low,108,83.0,83.0
GPU.S1,medium,108,123.0,123.0
GPU.S1,high,108,53.0,53.0
GPU.S2,low,108,981.0602872065813,981.060287206581
GPU.S2,medium,108,876.0,876.0
GPU.S2,high,108,455.0,455.0
GPU.S3,low,108,462.0,462.0
GPU.S3,medium,108,533.0,533.0
GPU.S3,high,108,1595.0,1594.9999999999995
CPU.S1,low,109,0.0,0.0
CPU.S1,medium,109,0.0,0.0
CPU.S1,high,109,0.0,0.0
CPU.S2,low,109,521640.5042563052,521640.5042563053
CPU.S2,medium,109,263385.24409039045,263385.2440903904
CPU.S2,high,109,86995.57238478599,86995.57238478598
CPU.S3,low,109,405228.7895899761,405228.7895899761
CPU.S3,medium,109,124182.0,124182.0
CPU.S3,high,109,123598.00000000016,123598.0
CPU.S4,low,109,42422.0,42422.0
CPU.S4,medium,109,10541.0,10541.0
CPU.S4,high,109,15683.0,15683.0
GPU.S1,low,109,0.0,0.0
GPU.S1,medium,109,0.0,0.0
GPU.S1,high,109,0.0,0.0
GPU.S2,low,109,817.0460060511759,817.0460060511759
GPU.S2,medium,109,960.0,960.0
GPU.S2,high,109,495.0,495.0
GPU.S3,low,109,450.0,450.0
GPU.S3,medium,109,642.0,642.0
GPU.S3,high,109,1747.0,1747.0
CPU.S1,low,110,0.0,0.0
CPU.S1,medium,110,0.0,0.0
CPU.S1,high,110,0.0,0.0
CPU.S2,low,110,527938.5602695162,527938.5602695162
CPU.S2,medium,110,273358.2789203752,273358.2789203752
CPU.S2,high,110,82807.0,82807.0
CPU.S3,low,110,407300.3256744812,407300.3256744812
CPU.S3,medium,110,102953.0,102953.0
CPU.S3,high,110,134277.0,134277.0
CPU.S4,low,110,57647.0,57647.0
CPU.S4,medium,110,15971.0,15971.0
CPU.S4,high,110,20135.0,20135.0
GPU.S1,low,110,0.0,0.0
GPU.S1,medium,110,0.0,0.0
GPU.S1,high,110,0.0,0.0
GPU.S2,low,110,662.2992966354143,578.0
GPU.S2,medium,110,923.0,923.0
GPU.S2,high,110,450.0,450.0
GPU.S3,low,110,666.5093360522576,464.0
GPU.S3,medium,110,672.4800704551452,616.0
GPU.S3,high,110,1454.5174174888007,1421.0
CPU.S1,low,111,0.0,0.0
CPU.S1,medium,111,0.0,0.0
CPU.S1,high,111,0.0,0.0
CPU.S2,low,111,534276.3298275725,534276.3298275725
CPU.S2,medium,111,269583.0,269583.0
CPU.S2,high,111,75151.0,75151.0
CPU.S3,low,111,422374.4639263742,422374.4639263742
CPU.S3,medium,111,95503.0,95503.0
CPU.S3,high,111,119232.0,119232.0
CPU.S4,low,111,62434.0,62434.0
CPU.S4,medium,111,19183.0,19183.0
CPU.S4,high,111,20911.0,20911.0
GPU.S1,low,111,0.0,0.0
GPU.S1,medium,111,0.0,0.0
GPU.S1,high,111,0.0,0.0
GPU.S2,low,111,648.73721030305,522.0
GPU.S2,medium,111,852.2915735499005,742.0
GPU.S2,high,111,520.0,520.0
GPU.S3,low,111,697.6423636375739,571.0
GPU.S3,medium,111,697.6307099744839,665.0
GPU.S3,high,111,1477.0,1477.0000000000005
CPU.S1,low,112,0.0,0.0
CPU.S1,medium,112,0.0,0.0
CPU.S1,high,112,0.0,0.0
CPU.S2,low,112,509213.0873220263,509213.08732202614
CPU.S2,medium,112,257952.0,257952.0
CPU.S2,high,112,73652.0,73652.0
CPU.S3,low,112,443685.400768856,415559.0
CPU.S3,medium,112,84908.52932166742,71222.0
CPU.S3,high,112,113394.96851142155,105638.0
CPU.S4,low,112,69264.0,69264.0
CPU.S4,medium,112,19385.830649871456,16629.0
CPU.S4,high,112,24909.0,24909.0
GPU.S1,low,112,0.0,0.0
GPU.S1,medium,112,0.0,0.0
GPU.S1,high,112,0.0,0.0
GPU.S2,low,112,653.2818769915601,356.0
GPU.S2,medium,112,858.148547488171,842.0
GPU.S2,high,112,496.0,496.0
GPU.S3,low,112,601.0,601.0
GPU.S3,medium,112,675.0,675.0
GPU.S3,high,112,1524.0,1523.9999999999995
CPU.S1,low,113,0.0,0.0
CPU.S1,medium,113,0.0,0.0
CPU.S1,high,113,0.0,0.0
CPU.S2,low,113,508828.9749748688,508828.9749748688
CPU.S2,medium,113,243355.0,243355.0
CPU.S2,high,113,72329.93231113329,70960.0
CPU.S3,low,113,439118.98783948796,439118.98783948796
CPU.S3,medium,113,87398.53365346386,78969.0
CPU.S3,high,113,117186.22011872535,117076.0
CPU.S4,low,113,96793.0,96793.0
CPU.S4,medium,113,22684.0,22684.0
CPU.S4,high,113,30636.0,30636.0
GPU.S1,low,113,0.0,0.0
GPU.S1,medium,113,0.0,0.0
GPU.S1,high,113,0.0,0.0
GPU.S2,low,113,636.7700746020122,356.0
GPU.S2,medium,113,896.0000000000055,896.0
GPU.S2,high,113,492.7906159483472,479.0
GPU.S3,low,113,710.0,710.0
GPU.S3,medium,113,741.0,741.0
GPU.S3,high,113,1847.0,1847.0000000000005
CPU.S1,low,114,0.0,0.0
CPU.S1,medium,114,0.0,0.0
CPU.S1,high,114,0.0,0.0
CPU.S2,low,114,514264.68703536334,514264.6870353634
CPU.S2,medium,114,243007.9999999999,243008.0
CPU.S2,high,114,78382.0,78382.0
CPU.S3,low,114,445272.37611386634,445272.37611386634
CPU.S3,medium,114,88046.13265317869,88046.1326531787
CPU.S3,high,114,113383.34120499941,113383.34120499942
CPU.S4,low,114,117207.53276623023,117207.53276623023
CPU.S4,medium,114,34187.0,34187.0
CPU.S4,high,114,40602.0,40602.0
GPU.S1,low,114,0.0,0.0
GPU.S1,medium,114,0.0,0.0
GPU.S1,high,114,0.0,0.0
GPU.S2,low,114,642.8638372466385,288.0
GPU.S2,medium,114,897.0102426625517,890.0
GPU.S2,high,114,492.0,492.0
GPU.S3,low,114,705.0,705.0000000000001
GPU.S3,medium,114,716.0,716.0
GPU.S3,high,114,2300.0,2300.0
CPU.S1,low,115,0.0,0.0
CPU.S1,medium,115,0.0,0.0
CPU.S1,high,115,0.0,0.0
CPU.S2,low,115,497050.0,497050.0
CPU.S2,medium,115,241524.6758763334,191712.0
CPU.S2,high,115,57642.0,57642.0
CPU.S3,low,115,435838.27725846483,367981.0
CPU.S3,medium,115,85943.18355382074,65233.0
CPU.S3,high,115,114221.81758635512,110240.0
CPU.S4,low,115,118626.92487531828,104583.0
CPU.S4,medium,115,33823.48029988963,33106.0
CPU.S4,high,115,39525.45259368449,36086.0
GPU.S1,low,115,0.0,0.0
GPU.S1,medium,115,0.0,0.0
GPU.S1,high,115,0.0,0.0
GPU.S2,low,115,634.5427005139406,287.0
GPU.S2,medium,115,955.0627050228576,932.0
GPU.S2,high,115,446.0,446.0
GPU.S3,low,115,687.2430185636798,671.0
GPU.S3,medium,115,699.0,699.0
GPU.S3,high,115,2372.0,2372.0
CPU.S1,low,116,0.0,0.0
CPU.S1,medium,116,0.0,0.0
CPU.S1,high,116,0.0,0.0
CPU.S2,low,116,498296.155926307,456407.0
CPU.S2,medium,116,236856.1415708855,211049.0
CPU.S2,high,116,55341.0,55341.0
CPU.S3,low,116,443542.49058537954,422799.0
CPU.S3,medium,116,86293.69117243358,67654.0
CPU.S3,high,116,116957.90719376021,111161.0
CPU.S4,low,116,113731.00000000001,113731.0
CPU.S4,medium,116,39152.0,39152.0
CPU.S4,high,116,42924.0,42924.0
GPU.S1,low,116,0.0,0.0
GPU.S1,medium,116,0.0,0.0
GPU.S1,high,116,0.0,0.0
GPU.S2,low,116,580.1090729273382,358.0
GPU.S2,medium,116,955.0,955.0000000000002
GPU.S2,high,116,462.0,462.0
GPU.S3,low,116,720.0,720.0000000000001
GPU.S3,medium,116,837.0,837.0
GPU.S3,high,116,2340.0,2340.0
CPU.S1,low,117,0.0,0.0
CPU.S1,medium,117,0.0,0.0
CPU.S1,high,117,0.0,0.0
CPU.S2,low,117,486222.34571524896,486222.34571524896
CPU.S2,medium,117,247544.0,247544.0
CPU.S2,high,117,45405.0,45405.0
CPU.S3,low,117,453554.0000000002,453554.0
CPU.S3,medium,117,88327.93689581912,83450.0
CPU.S3,high,117,112748.8486152543,112096.0
CPU.S4,low,117,131754.0,131754.0
CPU.S4,medium,117,44879.0,44879.0
CPU.S4,high,117,52288.0,52288.0
GPU.S1,low,117,0.0,0.0
GPU.S1,medium,117,0.0,0.0
GPU.S1,high,117,0.0,0.0
GPU.S2,low,117,580.9671827842132,500.0
GPU.S2,medium,117,984.0,984.0
GPU.S2,high,117,469.0,469.0
GPU.S3,low,117,747.0,747.0
GPU.S3,medium,117,871.0,871.0
GPU.S3,high,117,2292.0,2292.0
CPU.S1,low,118,0.0,0.0
CPU.S1,medium,118,0.0,0.0
CPU.S1,high,118,0.0,0.0
CPU.S2,low,118,487725.2669524116,487725.2669524115
CPU.S2,medium,118,267578.84349986655,267578.84349986655
CPU.S2,high,118,46006.23998911987,45995.0
CPU.S3,low,118,441496.5888292838,441496.58882928384
CPU.S3,medium,118,84300.86125448743,84300.86125448742
CPU.S3,high,118,117817.99999999984,117818.0
CPU.S4,low,118,159532.0,159532.0
CPU.S4,medium,118,43757.403806919334,42771.0
CPU.S4,high,118,58861.0,58861.0
GPU.S1,low,118,0.0,0.0
GPU.S1,medium,118,0.0,0.0
GPU.S1,high,118,0.0,0.0
GPU.S2,low,118,581.0,581.0
GPU.S2,medium,118,932.0,932.0
GPU.S2,high,118,498.0,498.0
GPU.S3,low,118,911.0,911.0
GPU.S3,medium,118,988.2585710243476,945.0
GPU.S3,high,118,2021.52498707503,1865.9999999999995
CPU.S1,low,119,0.0,0.0
CPU.S1,medium,119,0.0,0.0
CPU.S1,high,119,0.0,0.0
CPU.S2,low,119,471029.8443363214,471029.8443363216
CPU.S2,medium,119,266742.3302803946,266742.3302803946
CPU.S2,high,119,48468.0,48468.0
CPU.S3,low,119,443358.90458968835,443358.9045896884
CPU.S3,medium,119,85440.0,85440.0
CPU.S3,high,119,123347.0,123347.0
CPU.S4,low,119,192300.0,192300.0
CPU.S4,medium,119,53390.0,53390.000000000015
CPU.S4,high,119,67991.0,67991.0
GPU.S1,low,119,0.0,0.0
GPU.S1,medium,119,0.0,0.0
GPU.S1,high,119,0.0,0.0
GPU.S2,low,119,696.0,696.0
GPU.S2,medium,119,947.0,947.0
GPU.S2,high,119,483.0,483.0
GPU.S3,low,119,821.0,820.9999999999999
GPU.S3,medium,119,1007.0,1007.0
GPU.S3,high,119,2348.0,2348.0
CPU.S1,low,120,8.780328628190795e-11,0.0
CPU.S1,medium,120,0.0,0.0
CPU.S1,high,120,-8.639056099259917e-11,0.0
CPU.S2,low,120,465908.88014641585,465908.8801464159
CPU.S2,medium,120,254956.43838687125,254956.43838687125
CPU.S2,high,120,47821.18641540071,47821.186415400705
CPU.S3,low,120,410251.7531204545,410251.7531204545
CPU.S3,medium,120,83957.97004635171,83957.97004635172
CPU.S3,high,120,141401.0,141401.0
CPU.S4,low,120,217198.9977629328,217198.9977629328
CPU.S4,medium,120,73822.0,73822.0
CPU.S4,high,120,86132.0,86132.0
GPU.S1,low,120,0.0,0.0
GPU.S1,medium,120,0.0,0.0
GPU.S1,high,120,0.0,0.0
GPU.S2,low,120,1009.4608271125652,907.0
GPU.S2,medium,120,825.0,825.0
GPU.S2,high,120,485.0,485.0
GPU.S3,low,120,820.0,819.9999999999999
GPU.S3,medium,120,1009.0,1009.0
GPU.S3,high,120,2511.0,2511.0
CPU.S1,low,121,0.0,0.0
CPU.S1,medium,121,0.0,0.0
CPU.S1,high,121,0.0,0.0
CPU.S2,low,121,482757.8102628269,482757.81026282697
CPU.S2,medium,121,252928.0,252928.0
CPU.S2,high,121,43923.0,43923.0
CPU.S3,low,121,428325.28517338325,428325.2851733833
CPU.S3,medium,121,83229.36852969407,83229.3685296941
CPU.S3,high,121,144669.0,144669.0
CPU.S4,low,121,215166.55016320184,212889.0
CPU.S4,medium,121,74489.15821144503,74035.0
CPU.S4,high,121,87983.0,87983.0
GPU.S1,low,121,0.0,0.0
GPU.S1,medium,121,0.0,0.0
GPU.S1,high,121,0.0,0.0
GPU.S2,low,121,1045.1164693968522,951.0
GPU.S2,medium,121,788.9999999999973,789.0
GPU.S2,high,121,475.7041455142576,457.0
GPU.S3,low,121,920.0,920.0
GPU.S3,medium,121,1154.2500423715394,1092.0
GPU.S3,high,121,2232.0,2232.0
CPU.S1,low,122,0.0,0.0
CPU.S1,medium,122,0.0,0.0
CPU.S1,high,122,0.0,0.0
CPU.S2,low,122,372874.0,372874.0
CPU.S2,medium,122,216566.0,216566.0
CPU.S2,high,122,39284.0,39284.0
CPU.S3,low,122,431338.83295514464,431338.8329551446
CPU.S3,medium,122,76125.0,76125.0
CPU.S3,high,122,142859.0,142859.0
CPU.S4,low,122,218206.0,218206.0
CPU.S4,medium,122,76223.0,76223.0
CPU.S4,high,122,91394.0,91394.0
GPU.S1,low,122,0.0,0.0
GPU.S1,medium,122,0.0,0.0
GPU.S1,high,122,0.0,0.0
GPU.S2,low,122,1130.385757400121,780.0
GPU.S2,medium,122,646.0,646.0
GPU.S2,high,122,549.0,549.0
GPU.S3,low,122,738.0,737.9999999999999
GPU.S3,medium,122,1200.0,1200.0
GPU.S3,high,122,2464.0,2464.0
CPU.S1,low,123,0.0,0.0
CPU.S1,medium,123,0.0,0.0
CPU.S1,high,123,0.0,0.0
CPU.S2,low,123,346425.8880899661,334932.0
CPU.S2,medium,123,186639.6078450694,185699.0
CPU.S2,high,123,38444.0,38444.0
CPU.S3,low,123,456770.99209244864,456770.99209244864
CPU.S3,medium,123,48820.0,48820.0
CPU.S3,high,123,120906.0,120906.0
CPU.S4,low,123,228191.69956086267,196674.0
CPU.S4,medium,123,69652.0,69652.0
CPU.S4,high,123,95779.0,95779.0
GPU.S1,low,123,0.0,0.0
GPU.S1,medium,123,0.0,0.0
GPU.S1,high,123,0.0,0.0
GPU.S2,low,123,1221.4442702834249,728.0
GPU.S2,medium,123,494.0,494.0
GPU.S2,high,123,565.0,565.0
GPU.S3,low,123,809.0,809.0
GPU.S3,medium,123,1178.0,1178.0
GPU.S3,high,123,2549.0,2549.0
CPU.S1,low,124,0.0,0.0
CPU.S1,medium,124,0.0,0.0
CPU.S1,high,124,0.0,0.0
CPU.S2,low,124,348706.87093168567,348706.87093168567
CPU.S2,medium,124,189314.89027280163,158132.0
CPU.S2,high,124,32998.0,32998.0
CPU.S3,low,124,466712.16378676676,430770.0
CPU.S3,medium,124,27200.0,27200.000000000007
CPU.S3,high,124,120452.41866825211,112177.0
CPU.S4,low,124,244788.4784698502,203425.0
CPU.S4,medium,124,53117.0,53117.0
CPU.S4,high,124,95198.04718834885,94053.0
GPU.S1,low,124,0.0,0.0
GPU.S1,medium,124,0.0,0.0
GPU.S1,high,124,0.0,0.0
GPU.S2,low,124,1365.317274491756,791.9999999999999
GPU.S2,medium,124,457.52621570613115,443.0
GPU.S2,high,124,540.5825379506008,508.0
GPU.S3,low,124,887.0,887.0
GPU.S3,medium,124,1251.0,1251.0
GPU.S3,high,124,2756.0,2756.0
CPU.S1,low,125,0.0,0.0
CPU.S1,medium,125,0.0,0.0
CPU.S1,high,125,0.0,0.0
CPU.S2,low,125,344208.2425666303,344208.24256663036
CPU.S2,medium,125,192716.0,192716.0
