server_generation,latency_sensitivity,time_step,capacity,demand
GPU.S3,high,106,1659.0,1659
CPU.S1,low,107,60462.0,60462
CPU.S1,medium,107,34828.0,34828
CPU.S1,high,107,9285.0,9285
CPU.S2,low,107,437248.8146804754,459536
CPU.S2,medium,107,283258.0,283258
CPU.S2,high,107,10971.287392233442,8163
CPU.S3,low,107,274096.7817753728,311685
CPU.S3,medium,107,228200.11846351367,234636
CPU.S3,high,107,14053.0,14053
CPU.S4,low,107,0.0,0
CPU.S4,medium,107,0.0,0
CPU.S4,high,107,0.0,0
GPU.S1,low,107,290.0,290
GPU.S1,medium,107,282.0,282
GPU.S1,high,107,242.0,242
GPU.S2,low,107,1121.0,1121
GPU.S2,medium,107,905.0,905
GPU.S2,high,107,64.0,64
GPU.S3,low,107,225.0,225
GPU.S3,medium,107,270.0,270
GPU.S3,high,107,1702.0,1702
CPU.S1,low,108,30462.0,30462
CPU.S1,medium,108,18767.0,18767
CPU.S1,high,108,6002.0,6002
CPU.S2,low,108,435676.1062224921,506675
CPU.S2,medium,108,273071.337482576,322012
CPU.S2,high,108,23867.561372056167,25475
CPU.S3,low,108,259172.49717254375,298581
CPU.S3,medium,108,233089.5808744981,267479
CPU.S3,high,108,16175.972715219636,19569
CPU.S4,low,108,0.0,0
CPU.S4,medium,108,0.0,0
CPU.S4,high,108,0.0,0
GPU.S1,low,108,162.0,162
GPU.S1,medium,108,152.0,152
GPU.S1,high,108,92.0,92
GPU.S2,low,108,1133.536118355269,1048
GPU.S2,medium,108,949.0,949
GPU.S2,high,108,0.0,0
GPU.S3,low,108,319.0,319
GPU.S3,medium,108,319.0,319
GPU.S3,high,108,1759.0,1759
CPU.S1,low,109,0.0,0
CPU.S1,medium,109,0.0,0
CPU.S1,high,109,0.0,0
CPU.S2,low,109,424053.0,424053
CPU.S2,medium,109,276970.0,276970
CPU.S2,high,109,24679.0,24679
CPU.S3,low,109,271782.5523302207,276250
CPU.S3,medium,109,233670.9119428741,231482
CPU.S3,high,109,15765.461947722988,14829
CPU.S4,low,109,41626.0,41626
CPU.S4,medium,109,13977.0,13977
CPU.S4,high,109,13530.0,13530
GPU.S1,low,109,0.0,0
GPU.S1,medium,109,0.0,0
GPU.S1,high,109,0.0,0
GPU.S2,low,109,1099.0,1099
GPU.S2,medium,109,949.0,949
GPU.S2,high,109,93.0,93
GPU.S3,low,109,414.4707496477413,281
GPU.S3,medium,109,348.0542886534607,270
GPU.S3,high,109,1687.5571901485055,1683
CPU.S1,low,110,0.0,0
CPU.S1,medium,110,0.0,0
CPU.S1,high,110,0.0,0
CPU.S2,low,110,453943.2075458029,524307
CPU.S2,medium,110,259134.0,259134
CPU.S2,high,110,17729.0,17729
CPU.S3,low,110,266913.09698220977,250908
CPU.S3,medium,110,228286.9663003638,231748
CPU.S3,high,110,15994.0,15994
CPU.S4,low,110,43330.0,43330
CPU.S4,medium,110,16152.0,16152
CPU.S4,high,110,16456.0,16456
GPU.S1,low,110,0.0,0
GPU.S1,medium,110,0.0,0
GPU.S1,high,110,0.0,0
GPU.S2,low,110,1046.0,1046
GPU.S2,medium,110,925.0,925
GPU.S2,high,110,25.0,25
GPU.S3,low,110,425.06823369217346,304
GPU.S3,medium,110,362.08076787549265,328
GPU.S3,high,110,1691.0,1691
CPU.S1,low,111,0.0,0
CPU.S1,medium,111,0.0,0
CPU.S1,high,111,0.0,0
CPU.S2,low,111,486583.9687084428,573326
CPU.S2,medium,111,184500.0,184500
CPU.S2,high,111,17269.945191435312,13544
CPU.S3,low,111,278278.0,278278
CPU.S3,medium,111,215651.0,215651
CPU.S3,high,111,17373.0,17373
CPU.S4,low,111,42799.89615470332,41449
CPU.S4,medium,111,19485.0,19485
CPU.S4,high,111,17623.0,17623
GPU.S1,low,111,0.0,0
GPU.S1,medium,111,0.0,0
GPU.S1,high,111,0.0,0
GPU.S2,low,111,1040.798061159593,1034
GPU.S2,medium,111,946.9920536280767,928
GPU.S2,high,111,36.0,36
GPU.S3,low,111,359.0,359
GPU.S3,medium,111,360.0,360
GPU.S3,high,111,1957.0,1957
CPU.S1,low,112,0.0,0
CPU.S1,medium,112,0.0,0
CPU.S1,high,112,0.0,0
CPU.S2,low,112,488681.852510557,546530
CPU.S2,medium,112,162780.5271510005,152900
CPU.S2,high,112,18127.156230007677,18035
CPU.S3,low,112,281861.2055216967,355655
CPU.S3,medium,112,218000.88592753652,198834
CPU.S3,high,112,15611.86469501078,14093
CPU.S4,low,112,43076.0,43076
CPU.S4,medium,112,23935.0,23935
CPU.S4,high,112,17854.0,17854
GPU.S1,low,112,0.0,0
GPU.S1,medium,112,0.0,0
GPU.S1,high,112,0.0,0
GPU.S2,low,112,1159.0,1159
GPU.S2,medium,112,1008.0,1008
GPU.S2,high,112,119.0,119
GPU.S3,low,112,226.0,226
GPU.S3,medium,112,326.106483604612,301
GPU.S3,high,112,2111.0,2111
CPU.S1,low,113,0.0,0
CPU.S1,medium,113,0.0,0
CPU.S1,high,113,0.0,0
CPU.S2,low,113,478219.2110138484,565551
CPU.S2,medium,113,150554.0,150554
CPU.S2,high,113,24648.0,24648
CPU.S3,low,113,278052.21769627393,348431
CPU.S3,medium,113,215533.18135613346,216298
CPU.S3,high,113,15633.0,15633
CPU.S4,low,113,54517.0,54517
CPU.S4,medium,113,24352.460226212046,21291
CPU.S4,high,113,24106.0,24106
GPU.S1,low,113,0.0,0
GPU.S1,medium,113,0.0,0
GPU.S1,high,113,0.0,0
GPU.S2,low,113,1068.0,1068
GPU.S2,medium,113,952.0,952
GPU.S2,high,113,128.0,128
GPU.S3,low,113,219.0,219
GPU.S3,medium,113,359.0,359
GPU.S3,high,113,2206.0,2206
CPU.S1,low,114,0.0,0
CPU.S1,medium,114,0.0,0
CPU.S1,high,114,0.0,0
CPU.S2,low,114,457710.62292363925,643979
CPU.S2,medium,114,148150.0,148150
CPU.S2,high,114,36550.5160476308,40678
CPU.S3,low,114,282481.36213532794,434274
CPU.S3,medium,114,216214.48717477068,253485
CPU.S3,high,114,18474.15859120348,19584
CPU.S4,low,114,59715.391428418625,62497
CPU.S4,medium,114,24866.229457572997,37058
CPU.S4,high,114,28497.0,28497
GPU.S1,low,114,0.0,0
GPU.S1,medium,114,0.0,0
GPU.S1,high,114,0.0,0
GPU.S2,low,114,1142.0,1142
GPU.S2,medium,114,957.7436160599709,922
GPU.S2,high,114,94.0,94
GPU.S3,low,114,246.66854831813947,245
GPU.S3,medium,114,432.91024099115043,364
GPU.S3,high,114,2194.684731149476,2139
CPU.S1,low,115,0.0,0
CPU.S1,medium,115,0.0,0
CPU.S1,high,115,0.0,0
CPU.S2,low,115,472850.0,472850
CPU.S2,medium,115,118543.09558588041,103241
CPU.S2,high,115,36779.0,36779
CPU.S3,low,115,277710.4872128228,343328
CPU.S3,medium,115,216268.88282542562,198128
CPU.S3,high,115,18050.131221430467,14195
CPU.S4,low,115,58583.818041178085,34147
CPU.S4,medium,115,24495.0,24495
CPU.S4,high,115,29166.893381997827,26842
GPU.S1,low,115,0.0,0
GPU.S1,medium,115,0.0,0
GPU.S1,high,115,0.0,0
GPU.S2,low,115,1189.0,1189
GPU.S2,medium,115,960.0,960
GPU.S2,high,115,91.0,91
GPU.S3,low,115,244.0,244
GPU.S3,medium,115,448.0,448
GPU.S3,high,115,2386.0,2386
CPU.S1,low,116,0.0,0
CPU.S1,medium,116,0.0,0
CPU.S1,high,116,0.0,0
CPU.S2,low,116,460935.4939070978,475149
CPU.S2,medium,116,116035.0,116035
CPU.S2,high,116,34640.739989880705,28643
CPU.S3,low,116,285997.9096348961,374632
CPU.S3,medium,116,208191.0,208191
CPU.S3,high,116,18050.0,18050
CPU.S4,low,116,59837.0,59837
CPU.S4,medium,116,19996.940897411398,19595
CPU.S4,high,116,32598.0,32598
GPU.S1,low,116,0.0,0
GPU.S1,medium,116,0.0,0
GPU.S1,high,116,0.0,0
GPU.S2,low,116,1164.0,1164
GPU.S2,medium,116,1098.0,1098
GPU.S2,high,116,128.0,128
GPU.S3,low,116,236.50975835815498,148
GPU.S3,medium,116,552.0,552
GPU.S3,high,116,2312.787302811467,2244
CPU.S1,low,117,0.0,0
CPU.S1,medium,117,0.0,0
CPU.S1,high,117,0.0,0
CPU.S2,low,117,416762.0,416762
CPU.S2,medium,117,116424.26161018791,107626
CPU.S2,high,117,35777.0,35777
CPU.S3,low,117,270086.726814391,370008
CPU.S3,medium,117,221405.0,221405
CPU.S3,high,117,27153.0,27153
CPU.S4,low,117,54514.0,54514
CPU.S4,medium,117,19695.382738292574,15353
CPU.S4,high,117,36462.0,36462
GPU.S1,low,117,0.0,0
GPU.S1,medium,117,0.0,0
GPU.S1,high,117,0.0,0
GPU.S2,low,117,1206.0,1206
GPU.S2,medium,117,1238.0,1238
GPU.S2,high,117,108.0,108
GPU.S3,low,117,203.09803514316525,92
GPU.S3,medium,117,547.9742502346644,537
GPU.S3,high,117,2300.0,2300
CPU.S1,low,118,0.0,0
CPU.S1,medium,118,0.0,0
CPU.S1,high,118,0.0,0
CPU.S2,low,118,393453.0,393453
CPU.S2,medium,118,117752.29920388813,121982
CPU.S2,high,118,28537.894223500425,23298
CPU.S3,low,118,261068.87963039087,349610
CPU.S3,medium,118,233302.4891473735,233442
CPU.S3,high,118,26910.899651320018,29125
CPU.S4,low,118,52540.0,52540
CPU.S4,medium,118,19882.252538711185,8344
CPU.S4,high,118,41273.0,41273
GPU.S1,low,118,0.0,0
GPU.S1,medium,118,0.0,0
GPU.S1,high,118,0.0,0
GPU.S2,low,118,1161.8626102105034,1136
GPU.S2,medium,118,1184.0,1184
GPU.S2,high,118,83.0,83
GPU.S3,low,118,0.0,5
GPU.S3,medium,118,533.7158436624269,594
GPU.S3,high,118,2674.4070740732427,2803
CPU.S1,low,119,0.0,0
CPU.S1,medium,119,0.0,0
CPU.S1,high,119,0.0,0
CPU.S2,low,119,352183.0,352183
CPU.S2,medium,119,109124.67064300405,94037
CPU.S2,high,119,28853.0,28853
CPU.S3,low,119,258041.56286874984,347304
CPU.S3,medium,119,238889.0,238889
CPU.S3,high,119,20578.0,20578
CPU.S4,low,119,51858.41663975599,40604
CPU.S4,medium,119,19868.0,19868
CPU.S4,high,119,41269.0,41269
GPU.S1,low,119,0.0,0
GPU.S1,medium,119,0.0,0
GPU.S1,high,119,0.0,0
GPU.S2,low,119,1121.4948074956226,1030
GPU.S2,medium,119,1133.2111840222424,1096
GPU.S2,high,119,108.0,108
GPU.S3,low,119,304.6084493982749,123
GPU.S3,medium,119,626.0,626
GPU.S3,high,119,2231.0,2231
CPU.S1,low,120,0.0,0
CPU.S1,medium,120,0.0,0
CPU.S1,high,120,0.0,0
CPU.S2,low,120,354337.0,354337
CPU.S2,medium,120,112199.0,112199
CPU.S2,high,120,29393.321322827927,28545
CPU.S3,low,120,258674.4921651284,342667
CPU.S3,medium,120,245804.41476442612,247383
CPU.S3,high,120,10848.0,10848
CPU.S4,low,120,50704.648700829785,0
CPU.S4,medium,120,23983.0,23983
CPU.S4,high,120,47480.0,47480
GPU.S1,low,120,0.0,0
GPU.S1,medium,120,0.0,0
GPU.S1,high,120,0.0,0
GPU.S2,low,120,1753.3121077731676,1129
GPU.S2,medium,120,1197.0919835457382,1081
GPU.S2,high,120,129.0,129
GPU.S3,low,120,391.5929274170952,88
GPU.S3,medium,120,640.1787428980094,563
GPU.S3,high,120,2184.0,2184
CPU.S1,low,121,0.0,0
CPU.S1,medium,121,0.0,0
CPU.S1,high,121,0.0,0
CPU.S2,low,121,290033.0,290033
CPU.S2,medium,121,111408.33823731919,116717
CPU.S2,high,121,31536.0,31536
CPU.S3,low,121,256080.47549510325,350271
CPU.S3,medium,121,238086.0,238086
CPU.S3,high,121,15762.0,15762
CPU.S4,low,121,70394.0,70394
CPU.S4,medium,121,30728.0,30728
CPU.S4,high,121,50715.0,50715
GPU.S1,low,121,0.0,0
GPU.S1,medium,121,0.0,0
GPU.S1,high,121,0.0,0
GPU.S2,low,121,1809.6079762821444,1282
GPU.S2,medium,121,1227.3210518570133,1103
GPU.S2,high,121,161.0,161
GPU.S3,low,121,385.9798011520099,191
GPU.S3,medium,121,826.7030294129205,721
GPU.S3,high,121,2011.3903926321746,1983
CPU.S1,low,122,0.0,0
CPU.S1,medium,122,0.0,0
CPU.S1,high,122,0.0,0
CPU.S2,low,122,203604.0,203604
CPU.S2,medium,122,106884.0,106884
CPU.S2,high,122,30836.0,30836
CPU.S3,low,122,267107.7755046313,356340
CPU.S3,medium,122,221630.0,221630
CPU.S3,high,122,20783.0,20783
CPU.S4,low,122,68254.11833615256,50372
CPU.S4,medium,122,42025.0,42025
CPU.S4,high,122,54336.0,54336
GPU.S1,low,122,0.0,0
GPU.S1,medium,122,0.0,0
GPU.S1,high,122,0.0,0
GPU.S2,low,122,1730.7600266261263,1321
GPU.S2,medium,122,1198.0,1198
GPU.S2,high,122,186.0,186
GPU.S3,low,122,111.0,111
GPU.S3,medium,122,798.0,798
GPU.S3,high,122,2236.0,2236
CPU.S1,low,123,0.0,0
CPU.S1,medium,123,0.0,0
CPU.S1,high,123,0.0,0
CPU.S2,low,123,195750.12540396454,188188
CPU.S2,medium,123,98665.90747476614,88231
CPU.S2,high,123,30076.0,30076
CPU.S3,low,123,262434.0,262434
CPU.S3,medium,123,203273.53955480774,185030
CPU.S3,high,123,18313.0,18313
CPU.S4,low,123,78164.0,78164
CPU.S4,medium,123,64631.0,64631
CPU.S4,high,123,55678.0,55678
GPU.S1,low,123,0.0,0
GPU.S1,medium,123,0.0,0
GPU.S1,high,123,0.0,0
GPU.S2,low,123,1793.9524729158286,1264
GPU.S2,medium,123,1155.5185067877244,1139
GPU.S2,high,123,212.0,212
GPU.S3,low,123,384.587441235647,113
GPU.S3,medium,123,842.0,842
GPU.S3,high,123,1933.0,1933
CPU.S1,low,124,0.0,0
CPU.S1,medium,124,0.0,0
CPU.S1,high,124,0.0,0
CPU.S2,low,124,194431.9280289405,161729
CPU.S2,medium,124,100416.05732674788,73524
CPU.S2,high,124,25897.0,25897
CPU.S3,low,124,238273.35634889512,223188
CPU.S3,medium,124,196594.07324182577,168941
CPU.S3,high,124,18125.52458912225,11934
CPU.S4,low,124,104023.0,104023
CPU.S4,medium,124,65521.0,65521
CPU.S4,high,124,58643.79702638494,56547
GPU.S1,low,124,0.0,0
GPU.S1,medium,124,0.0,0
GPU.S1,high,124,0.0,0
GPU.S2,low,124,1772.9778823799847,1247
GPU.S2,medium,124,1186.9513866897785,1155
GPU.S2,high,124,212.95192865197507,189
GPU.S3,low,124,901.8185413889107,327
GPU.S3,medium,124,866.0,866
GPU.S3,high,124,1406.0,1406
CPU.S1,low,125,0.0,0
CPU.S1,medium,125,0.0,0
CPU.S1,high,125,0.0,0
CPU.S2,low,125,195687.0,195687
CPU.S2,medium,125,97369.28520488918,110525
CPU.S2,high,125,26166.342018148018,23382
CPU.S3,low,125,241908.5925794667,206562
CPU.S3,medium,125,204865.97558436403,176260
CPU.S3,high,125,18751.52721554898,14068
CPU.S4,low,125,148304.0,148304
CPU.S4,medium,125,67845.0,67845
CPU.S4,high,125,67889.0,67889
GPU.S1,low,125,0.0,0
GPU.S1,medium,125,0.0,0
GPU.S1,high,125,0.0,0
GPU.S2,low,125,1789.4337005325533,1265
GPU.S2,medium,125,1145.4198547623764,1120
GPU.S2,high,125,227.0,227
GPU.S3,low,125,913.1481612958886,389
GPU.S3,medium,125,892.1630357597899,780
GPU.S3,high,125,1360.3918843467768,1104
CPU.S1,low,126,0.0,0
CPU.S1,medium,126,0.0,0
CPU.S1,high,126,0.0,0
CPU.S2,low,126,192474.18313085567,260649
CPU.S2,medium,126,100998.0,100998
CPU.S2,high,126,25592.916655708003,30724
CPU.S3,low,126,230749.60142444022,194474
CPU.S3,medium,126,207136.0,207136
CPU.S3,high,126,28692.0,28692
CPU.S4,low,126,197601.0,197601
CPU.S4,medium,126,106588.0,106588
CPU.S4,high,126,81518.0,81518
GPU.S1,low,126,0.0,0
GPU.S1,medium,126,0.0,0
GPU.S1,high,126,0.0,0
GPU.S2,low,126,1750.7026384961591,1229
GPU.S2,medium,126,1132.0,1132
GPU.S2,high,126,258.0,258
GPU.S3,low,126,898.8295252767945,408
GPU.S3,medium,126,900.700414758953,862
GPU.S3,high,126,1382.0,1382
CPU.S1,low,127,0.0,0
CPU.S1,medium,127,0.0,0
CPU.S1,high,127,0.0,0
CPU.S2,low,127,186730.73986502984,234215
CPU.S2,medium,127,70441.05383970594,68092
CPU.S2,high,127,16798.105619738246,16480
CPU.S3,low,127,227365.0546295838,145781
CPU.S3,medium,127,198461.34607841278,162552
CPU.S3,high,127,22820.78557734057,17423
CPU.S4,low,127,217865.0,217865
CPU.S4,medium,127,113323.0,113323
CPU.S4,high,127,71778.7810948933,55322
GPU.S1,low,127,0.0,0
GPU.S1,medium,127,0.0,0
GPU.S1,high,127,0.0,0
GPU.S2,low,127,1758.094019966715,1224
GPU.S2,medium,127,1110.3058574258334,1100
GPU.S2,high,127,317.0,317
GPU.S3,low,127,553.7608560512983,649
GPU.S3,medium,127,1071.0,1071
GPU.S3,high,127,1668.0,1668
CPU.S1,low,128,0.0,0
CPU.S1,medium,128,0.0,0
CPU.S1,high,128,0.0,0
CPU.S2,low,128,191068.02530986487,213696
CPU.S2,medium,128,71485.79721613612,77959
CPU.S2,high,128,17329.0,17329
CPU.S3,low,128,236736.0744410481,157456
CPU.S3,medium,128,206159.94705178708,159322
CPU.S3,high,128,22714.632013658695,15604
CPU.S4,low,128,216856.0,216856
CPU.S4,medium,128,119790.0,119790
CPU.S4,high,128,70667.0,70667
GPU.S1,low,128,0.0,0
GPU.S1,medium,128,0.0,0
GPU.S1,high,128,0.0,0
GPU.S2,low,128,1655.2936589318965,1367
GPU.S2,medium,128,1094.1878318725958,1016
GPU.S2,high,128,368.0,368
GPU.S3,low,128,998.0,998
GPU.S3,medium,128,1023.0,1023
GPU.S3,high,128,1330.0,1330
CPU.S1,low,129,0.0,0
CPU.S1,medium,129,0.0,0
CPU.S1,high,129,0.0,0
CPU.S2,low,129,195224.44562340603,215604
CPU.S2,medium,129,70859.6581519449,67951
CPU.S2,high,129,16126.0,16126
CPU.S3,low,129,231254.4034176733,163568
CPU.S3,medium,129,206824.5837948845,154009
CPU.S3,high,129,21975.065426828292,13287
CPU.S4,low,129,222734.83582645253,187296
CPU.S4,medium,129,141479.0,141479
CPU.S4,high,129,72548.04954367636,71584
GPU.S1,low,129,0.0,0
GPU.S1,medium,129,0.0,0
GPU.S1,high,129,0.0,0
GPU.S2,low,129,1686.560367926794,1234
GPU.S2,medium,129,1129.4679327594317,1061
GPU.S2,high,129,351.69981357089137,337
GPU.S3,low,129,1750.90090416122,1274
GPU.S3,medium,129,1087.0,1087
GPU.S3,high,129,481.0,481
CPU.S1,low,130,0.0,0
CPU.S1,medium,130,0.0,0
CPU.S1,high,130,0.0,0
CPU.S2,low,130,119217.0,119217
CPU.S2,medium,130,71742.0,71742
CPU.S2,high,130,14816.926168743554,14398
CPU.S3,low,130,229048.15783526338,161177
CPU.S3,medium,130,201567.5168187036,152138
CPU.S3,high,130,22631.21150066032,19287
CPU.S4,low,130,296939.0,296939
CPU.S4,medium,130,162732.0,162732
CPU.S4,high,130,86685.0,86685
GPU.S1,low,130,0.0,0
GPU.S1,medium,130,0.0,0
GPU.S1,high,130,0.0,0
GPU.S2,low,130,1670.08794399191,1194
GPU.S2,medium,130,1167.0,1167
GPU.S2,high,130,357.0,357
GPU.S3,low,130,2135.434016580009,1397
GPU.S3,medium,130,1103.7773245736494,1089
GPU.S3,high,130,92.0,92
CPU.S1,low,131,0.0,0
CPU.S1,medium,131,0.0,0
CPU.S1,high,131,0.0,0
CPU.S2,low,131,117914.25824271762,121563
CPU.S2,medium,131,72816.92959393069,73537
CPU.S2,high,131,14762.0,14762
CPU.S3,low,131,239009.52999693024,148437
CPU.S3,medium,131,196950.33355309576,147072
CPU.S3,high,131,22359.0,22359
CPU.S4,low,131,361134.0,361134
CPU.S4,medium,131,201238.0,201238
CPU.S4,high,131,97948.0,97948
GPU.S1,low,131,0.0,0
GPU.S1,medium,131,0.0,0
GPU.S1,high,131,0.0,0
GPU.S2,low,131,1666.96233310023,1468
GPU.S2,medium,131,1146.326608177768,1119
GPU.S2,high,131,380.0,380
GPU.S3,low,131,2177.1996517270663,1701
GPU.S3,medium,131,1117.0,1117
GPU.S3,high,131,44.895477538621805,0
CPU.S1,low,132,0.0,0
CPU.S1,medium,132,0.0,0
CPU.S1,high,132,0.0,0
CPU.S2,low,132,121279.33751356998,127106
CPU.S2,medium,132,71883.98080450551,71771
CPU.S2,high,132,16280.0,16280
CPU.S3,low,132,233186.45825852148,171831
CPU.S3,medium,132,204738.5743709594,152655
CPU.S3,high,132,21538.31365495294,17735
CPU.S4,low,132,459216.0,459216
CPU.S4,medium,132,206347.01935095587,184157
CPU.S4,high,132,113908.0,113908
GPU.S1,low,132,0.0,0
GPU.S1,medium,132,0.0,0
GPU.S1,high,132,0.0,0
GPU.S2,low,132,1411.2043988157036,1484
GPU.S2,medium,132,1264.0,1264
GPU.S2,high,132,478.0,478
GPU.S3,low,132,2099.605336563752,1632
GPU.S3,medium,132,976.611618900133,948
GPU.S3,high,132,296.0,296
CPU.S1,low,133,0.0,0
CPU.S1,medium,133,0.0,0
CPU.S1,high,133,0.0,0
CPU.S2,low,133,113718.0,113718
CPU.S2,medium,133,75641.42739892911,98893
CPU.S2,high,133,15927.957285666624,14958
CPU.S3,low,133,236503.38295336228,139709
CPU.S3,medium,133,198190.72051350612,146450
CPU.S3,high,133,21803.53577402981,15624
CPU.S4,low,133,582154.0,582154
CPU.S4,medium,133,205363.0,205363
CPU.S4,high,133,112327.0,112327
GPU.S1,low,133,0.0,0
GPU.S1,medium,133,0.0,0
GPU.S1,high,133,0.0,0
GPU.S2,low,133,1392.0,1392
GPU.S2,medium,133,1223.0199883190307,1181
GPU.S2,high,133,530.0,530
GPU.S3,low,133,2093.51848365283,1416
GPU.S3,medium,133,976.9032548261381,849
GPU.S3,high,133,272.0,272
CPU.S1,low,134,0.0,0
CPU.S1,medium,134,0.0,0
CPU.S1,high,134,0.0,0
CPU.S2,low,134,113369.70457408972,125195
CPU.S2,medium,134,75102.10192513131,113785
CPU.S2,high,134,16878.0,16878
CPU.S3,low,134,238735.31700039393,129180
CPU.S3,medium,134,199201.18850027802,146159
CPU.S3,high,134,21219.420908463253,17283
CPU.S4,low,134,562075.7759475474,690572
CPU.S4,medium,134,207499.51870041323,217195
CPU.S4,high,134,122278.0,122278
GPU.S1,low,134,0.0,0
GPU.S1,medium,134,0.0,0
GPU.S1,high,134,0.0,0
GPU.S2,low,134,1424.6119631893923,1241
GPU.S2,medium,134,1248.0,1248
GPU.S2,high,134,494.0,494
GPU.S3,low,134,1782.7596538326873,1333
GPU.S3,medium,134,1005.0,1005
GPU.S3,high,134,545.0,545
CPU.S1,low,135,0.0,0
CPU.S1,medium,135,0.0,0
CPU.S1,high,135,0.0,0
CPU.S2,low,135,92136.0,92136
CPU.S2,medium,135,75060.0,75060
CPU.S2,high,135,16697.447004298054,18803
CPU.S3,low,135,230766.52524166665,150280
CPU.S3,medium,135,205858.1295722295,124801
CPU.S3,high,135,21784.913598138748,18690
CPU.S4,low,135,567787.6279109897,628730
CPU.S4,medium,135,198177.0,198177
CPU.S4,high,135,118161.0,118161
GPU.S1,low,135,0.0,0
GPU.S1,medium,135,0.0,0
GPU.S1,high,135,0.0,0
GPU.S2,low,135,1418.5739784581774,1158
GPU.S2,medium,135,1276.582988829547,1212
GPU.S2,high,135,501.3885548274111,490
GPU.S3,low,135,2222.9007503287708,1363
GPU.S3,medium,135,995.8418069536394,888
GPU.S3,high,135,103.85956067836797,2
CPU.S1,low,136,0.0,0
CPU.S1,medium,136,0.0,0
CPU.S1,high,136,0.0,0
CPU.S2,low,136,90329.00758140744,96407
CPU.S2,medium,136,50169.0,50169
CPU.S2,high,136,16261.0,16261
CPU.S3,low,136,235862.1848394637,101040
CPU.S3,medium,136,197783.65058929083,115723
CPU.S3,high,136,21121.670413036314,12605
CPU.S4,low,136,590294.5940284784,618842
CPU.S4,medium,136,200236.51595236952,184110
CPU.S4,high,136,104104.0,104104
GPU.S1,low,136,0.0,0
GPU.S1,medium,136,0.0,0
GPU.S1,high,136,0.0,0
GPU.S2,low,136,1425.7503400957958,1184
GPU.S2,medium,136,1202.0,1202
GPU.S2,high,136,559.0,559
GPU.S3,low,136,2182.0,2182
GPU.S3,medium,136,956.0,956
GPU.S3,high,136,415.0,415
CPU.S1,low,137,0.0,0
CPU.S1,medium,137,0.0,0
CPU.S1,high,137,0.0,0
CPU.S2,low,137,69402.0,69402
CPU.S2,medium,137,49755.86621284044,50088
CPU.S2,high,137,16606.645102131926,16181
CPU.S3,low,137,230197.00654952024,97339
CPU.S3,medium,137,205835.8792071826,129265
CPU.S3,high,137,21445.74254317277,16478
CPU.S4,low,137,577022.6325557242,745094
CPU.S4,medium,137,223372.0,223372
CPU.S4,high,137,108457.0,108457
GPU.S1,low,137,0.0,0
GPU.S1,medium,137,0.0,0
GPU.S1,high,137,0.0,0
GPU.S2,low,137,1382.736016684349,1030
GPU.S2,medium,137,1179.5395646898319,1110
GPU.S2,high,137,552.0,552
GPU.S3,low,137,2193.0,2193
GPU.S3,medium,137,699.0,699
GPU.S3,high,137,1011.0,1011
CPU.S1,low,138,0.0,0
CPU.S1,medium,138,0.0,0
CPU.S1,high,138,0.0,0
CPU.S2,low,138,44202.0,44202
CPU.S2,medium,138,45823.0,45823
CPU.S2,high,138,19588.0,19588
CPU.S3,low,138,239545.64769310766,138812
CPU.S3,medium,138,204763.45980622206,161218
CPU.S3,high,138,21886.0,21886
CPU.S4,low,138,506085.91384331527,786122
CPU.S4,medium,138,240973.58110486533,294083
CPU.S4,high,138,136691.0,136691
GPU.S1,low,138,0.0,0
GPU.S1,medium,138,0.0,0
GPU.S1,high,138,0.0,0
GPU.S2,low,138,1398.9275321452449,1088
GPU.S2,medium,138,1246.0,1246
GPU.S2,high,138,509.68869325096415,499
GPU.S3,low,138,2384.0,2384
GPU.S3,medium,138,780.0,780
GPU.S3,high,138,1526.0,1526
CPU.S1,low,139,0.0,0
CPU.S1,medium,139,0.0,0
CPU.S1,high,139,0.0,0
CPU.S2,low,139,24891.0,24891
CPU.S2,medium,139,31966.0,31966
CPU.S2,high,139,13193.0,13193
CPU.S3,low,139,236531.75118696515,99992
CPU.S3,medium,139,205550.1188082582,132461
CPU.S3,high,139,21810.21062715462,21744
CPU.S4,low,139,530430.4984333024,560068
CPU.S4,medium,139,268812.0,268812
CPU.S4,high,139,114955.0,114955
GPU.S1,low,139,0.0,0
GPU.S1,medium,139,0.0,0
GPU.S1,high,139,0.0,0
GPU.S2,low,139,1437.4870120767157,1161
GPU.S2,medium,139,1244.9422575381311,1210
GPU.S2,high,139,526.0,526
GPU.S3,low,139,2794.1074339495635,2756
GPU.S3,medium,139,891.0,891
GPU.S3,high,139,971.0,971
CPU.S1,low,140,0.0,0
CPU.S1,medium,140,0.0,0
CPU.S1,high,140,0.0,0
CPU.S2,low,140,14175.0,14175
CPU.S2,medium,140,20457.0,20457
CPU.S2,high,140,12893.648618020216,12668
CPU.S3,low,140,230937.64012495935,145615
CPU.S3,medium,140,203564.82109445665,139047
CPU.S3,high,140,21600.704655823778,18063
CPU.S4,low,140,528419.456977861,541413
CPU.S4,medium,140,275423.0,275423
CPU.S4,high,140,111418.0,111418
GPU.S1,low,140,0.0,0
GPU.S1,medium,140,0.0,0
GPU.S1,high,140,0.0,0
GPU.S2,low,140,1332.7633865647483,1231
GPU.S2,medium,140,1205.7682832816877,1126
GPU.S2,high,140,586.0,586
